invest_opinion,price_goal,reporter,titles,contents,dates
BUY,"400,000",다올투자증권 이지수,한미약품 A128940 -예상보다 더 좋은 실적,"1Q23 연결 매출액 3,617억원(+12.6% YoY, +3.0% QoQ), 영업이익 605억원(+47.9% YoY, +55.6% QoQ) 기록
- 제품 매출 확대와 롤베돈 판매 수량 증가에 따른 마진율 개선, 북경한미 호실적으로 시장 컨센서스 상회",2023/04/27
BUY,"400,000",현대차증권 엄민용,한미약품 A128940 -목표를 향한 좋은 출발!,"‘23년 매출 목표 달성 위한 1분기 좋은 출발, 호실적 발표, 주요제품 지속 성장
- 지난 4분기 롤베돈 매출액에 따른 마일스톤+로열티 첫 인식, 파이프라인도 순항 중",2023/04/27
BUY,"430,000",NH투자증권 박병국,한미약품 A128940 -여전히 매수할 이유가 가득하다,"근거 있는 목표주가 추가 상향
- NASH 신약, CDMO 등 저평가 자산 가치 여전히 존재",2023/04/27
BUY,"390,000",메리츠증권 박송이,"한미약품 A128940 -1Q23 Review: 성장하는 실적, 다양한 이벤트","잘 팔리는 기존 제품, 줄 서 있는 파이프라인
- 투자의견 Buy, 적정주가 39만원 유지",2023/04/27
매수,"380,000",한국투자증권 오의림,한미약품 A128940 -1Q23 Review: 북경이 북경했네,"컨센서스 대비 매출액은 부합, 영업이익은 상회
- 투자의견과 목표주가 유지",2023/04/27
BUY,"360,000",하나증권 박재경,한미약품 A128940 -1Q23 Re: 연이은 호실적,"1Q23 Re: 북경한미 성수기에 수익성 개선까지 4Q21 Aptose향 기술이전 계약금을 통한 호실적 전망
- 23년, 22년에 이어 호실적 기대 견조할 22년 실적, 다만 R&D 성과가 중요",2023/04/27
BUY,"80,000",하나증권 김홍식,SK텔레콤 A017670 -속빈 강정에서 이젠 잘생긴 모범생으로 변모 중,"매수/목표가 8만원 유지, 5~6월 주가 가장 강할 것
- 2023년엔 분기별 YoY 뚜렷한 이익 증가세 나타날 전망",2023/04/27
BUY,"170,000",KB증권 김준섭,삼성에스디에스 A018260 -클라우드 고성장이라는 내실 있는 실적,"목표주가 17만원, 투자의견 Buy 유지
- 1Q23 영업이익 1,943억원: 컨센서스 상회",2023/04/27
BUY,"170,000",KB증권 김준섭,삼성에스디에스 A018260 -High Growth of Cloud Services Business,"Maintain BUY, TP of KRW170,000
- 1Q23 OP at KRW194.3bn, above market consensus",2023/04/27
,,한국IR협의회(리서치센터) 박선영,싸이토젠 A217330 -CTC 기반 액체생검 플랫폼 상업화 준비완료,"독보적인 CTC(순환종양세포) 분리 기술 보유
- 2023년 CTC 액체생검 기술 상업화의 원년",2023/04/27
BUY,"160,000",한화투자증권 한유정,삼양식품 A003230 -쉬어가는 1분기,"기대치를 하회할 1분기
- 방향성이 명확하기에 흔들릴 이유 없다",2023/04/27
BUY,"750,000",대신증권 전창현,LG에너지솔루션 A373220 -Inflation Reduction Act tailwind to come,"AMPC bump lifts 1Q23 earnings; 2Q23 to see higher margins
- IRA-driven order inflows and margin improvement in focus",2023/04/27
BUY,"730,000",한화투자증권 이용욱,LG에너지솔루션 A373220 -점유율 확대 시기에 AMPC를 더하다,"AMPC 지급되며 연간 실적 추정치 상향
- IRA로 미국 내 OEM 러브콜 쇄도",2023/04/27
BUY,"700,000",교보증권 최보영,"LG에너지솔루션 A373220 -1Q23 Review: AMPC 반영, 서프라이즈","4Q22 Review: AMPC회계처리로 서프라이즈 실적
- 2분기 출하량 증가세 지속",2023/04/27
매수,"700,000",신한투자증권 정용진,LG에너지솔루션 A373220 -뜯어보니 더 좋음,"1Q23 실적 디테일; 중대형 전지 개선 + AMPC의 콜라보
- 북미 공략의 첨병",2023/04/27
BUY,"770,000",하이투자증권 정원석,LG에너지솔루션 A373220 -AMPC 예산 상한선 정말 없을지도,"1Q23부터 미국 AMPC 정책 효과 영업이익 반영 시작
- 배터리 업계가 파악하는 미국 정부 분위기는 AMPC 예산 상한선 없을 가능성 존재",2023/04/27
BUY,"800,000",다올투자증권 전혜영,LG에너지솔루션 A373220 -감출 수 없는 자신감,"중국 배터리 업체들의 미국 내 증설이 제한적인 가운데 북미산 배터리 수요는 지속 증가 중
- 따라서 동사의 북미 시장 내 지배력이 강화될 뿐만 아니라 AMPC를 제외한 수익성도 하이싱글 이상으로 확대 가능할 전망",2023/04/27
BUY,"830,000",NH투자증권 주민우,LG에너지솔루션 A373220 -미국 추가 증설 기대,"미국 추가 증설로 실적 전망치 추가 상향 가능
- 1Q23 review: 견조한 수요와 AMPC 반영이 만들어낸 호실적",2023/04/27
BUY,"760,000",현대차증권 강동진,LG에너지솔루션 A373220 -2차전지 섹터 내 가장 매력적인 Valuation,"미국 AMPC 연간 0.9조원 반영될 전망. 2024년 GM 2기 가동으로 2.7조원으로 급증 전망
- Tesla, 가격 인하로 수요 강세 지속. 원통형 배터리 강세 이어갈 전망",2023/04/27
BUY,"730,000",키움증권 권준수,LG에너지솔루션 A373220 -북미 시장 선점을 통한 실적 성장 본격화,"1Q23 영업이익 6,332억원, 시장 컨센서스 상회
- 2Q23 영업이익 8,098억원 전망",2023/04/27
BUY,"810,000",메리츠증권 노우호,LG에너지솔루션 A373220 -Top Tier의 자신감,"2023년 AMPC 수취 금액 추정: 생산량 15GWh  총 8,201억원
- 동사의 무형자산, 해외 Operation 역량은 경쟁사들 대비 차별화될 전망",2023/04/27
BUY,"732,000",유진투자증권 황성현,LG에너지솔루션 A373220 -1Q23 실적 발표 컨퍼런스콜,"매출액 8.7조원(+101%yoy), 영업이익 6,332억원(+145%yoy), 순이익 5,620억원(+148%yoy)
- 1분기 미국 공장 AMPC(생산세액공제) 1천억원 반영, 연간 1조원 전망",2023/04/27
BUY,"750,000",하나증권 김현수,LG에너지솔루션 A373220 -비중 확대 구간,"1Q23 Review : 전기차 판매 호조 및 AMPC 효과
- 2Q23 전망 : 실적 성장세 지속 전망",2023/04/27
매수,"760,000",신영증권 박진수,LG에너지솔루션 A373220 -이제 시작일 뿐,"1분기 AMPC 효과로 시장 기대치 30% 상회
- 2분기도 무난한 실적 예상",2023/04/27
BUY,"750,000",DS투자증권 구성중,LG에너지솔루션 A373220 -실적이 좋았고 전망도 좋다,"AMPC 크레딧 기여로 목표주가 75만원으로 상향
- 1Q23: 영업이익률 7.2%(+4.5%p (QoQ)), 2Q23 매출액 +2% 전망",2023/04/27
매수,"750,000",IBK투자증권 이현욱,LG에너지솔루션 A373220 -북미 EV 수요 증가 효과,"23년 1분기부터 AMPC 적용
- 23년 2분기부터 ASP 하락 시작",2023/04/27
BUY,"750,000",대신증권 전창현,LG에너지솔루션 A373220 -IRA가 남길 것들,"1분기 AMPC 효과, 2분기 수익성 추가 개선
- IRA발 신규 수주 확대와 수익성 개선에 주목",2023/04/27
Not Rated,,KB증권 김현겸,엘오티베큠 A083310 -견조한 실적 성장은 올해도 지속된다,"기업개요: 국내 유일의 건식진공펌프 회사
- FY22 연결기준 매출액 3,742억원 (+44.1%, YoY), 영업이익 298억원 (+13.1%, OPM 8.0%)",2023/04/27
Not Rated,,KB증권 한제윤,"비에이치아이 A083650 -글로벌 공급망 재편, 원전 또한 수혜 가능성 충분","기업개요: 발전용 기자재 관련 사업, 원전 보조 기기 사업 영위
- 투자 포인트 1) 한수원의 원전 수출 불발, 대통령 방미 이후 새로운 국면 전개 기대",2023/04/27
,,한국IR협의회(리서치센터) 이새롬,"이지트로닉스 A377330 -EV, 통신 필수 부품인 전력변환장치 제조 업체","전력변환장치 제조업체
- 2023년 EV용 매출 급증 & 통신용 안정적인 실적 회복 기대",2023/04/27
매수,"400,000",IBK투자증권 이현욱,포스코퓨처엠 A003670 -포스코퓨처엠 - 볼수록 매력적인 기업,"23년 1분기 잠시 쉬어가자
- 23년 2분기 에너지소재 부문 회복될 것",2023/04/27
BUY,"45,000",삼성증권 백재승,현대제철 A004020 -Market conditions and earnings to rebound in 2H,"Hyundai Steel’s consolidated 1Q operating profit of KRW333.9b beat consensus by 37%
- Market conditions need to recover",2023/04/27
BUY,"50,000",현대차증권 박현욱,현대제철 A004020 -1Q 예상을 크게 상회하는 호실적,"1분기 영업이익 3,339억원을 기록하여 당사 추정 및 컨센서스를 37% 상회하는 양호한 실적을 달성
- 투자포인트는 작년 4분기를 저점으로 실적 개선에 대한 시장의 확신이 강화될 것으로 기대되고, 연초대비 주가가 상승하였지만 여전히 valuation 매력이 크다는 점임",2023/04/27
BUY,"47,000",교보증권 백광제,현대제철 A004020 -완연한 분기 이익 회복,"투자의견 매수 및 목표주가 47,000원 유지. 철강시황 악화
- 1Q23 영업이익 3,339억원(YoY -52.1%, QoQ 흑전), 기저효과로 이익 감소",2023/04/27
BUY,"45,000",이베스트투자증권 안회수,현대제철 A004020 -1Q23 Review: 서프라이즈는 일회성 요인 때문,"1Q23 Review: 서프라이즈는 일회성 요인 때문
- 양호한 실적 이어질 것으로 기대",2023/04/27
BUY,"44,000",NH투자증권 이재광,현대제철 A004020 -저평가 매력(PBR 0.2x)이 부각되는 실적,1분기 Review: 판매단가 하락 불구 흑자전환 긍정적,2023/04/27
매수,"46,000",신한투자증권 박광래,현대제철 A004020 -방지턱만 넘어가면 직선 구간 진입 가능,"1분기 영업이익 별도 3,429억원, 연결 3,339억원으로 기대치 상회
- 2분기부터 ASP 상승 전망. 이익의 질은 1분기보다 더 좋아질 것",2023/04/27
BUY,"42,000",하이투자증권 김윤상,현대제철 A004020 -녹록지 않은 업황,"상반기 실적은 양호하지만..
- 업황은 녹록지 않다",2023/04/27
BUY,"46,000",유진투자증권 이유진,현대제철 A004020 -지금 부담감은 제로,"1Q23 Review: 연결 매출액 6.4조원, 영업이익 3,339억원(OPM 6%)
- 2분기는 실적 회복에 부담 없지만, 3,4분기는 수요 회복이 뒷받침 되어야",2023/04/27
BUY,"44,000",대신증권 이태환,현대제철 A004020 -이익 체력 감안하면 과도한 저평가 상태,"1Q23 Review 스프레드 축소에도 이익은 시장 예상치를 상회
- 이익 체력 감안하면 과도한 저평가 상태",2023/04/27
BUY,"45,000",삼성증권 백재승,현대제철 A004020 -시황과 실적 모두 하반기 추가 회복 기대,"1분기 실적에 재고자산평가이익 효과 반영
- Valuation 매력 부각 위해서는 본격적인 시황 회복 필요",2023/04/27
BUY,"46,000",키움증권 이종형,현대제철 A004020 -수익성 정상화 시작,"1분기 실적은 QoQ 흑자전환 성공하며 기대치 상회
- 올해 실적은 1분기를 저점으로 하반기로 갈수록 개선 기대",2023/04/27
BUY,"45,000",하나증권 박성봉,현대제철 A004020 -1분기 기대 이상의 영업실적 달성과 저평가 매력 부각,"1Q23 판매량 회복과 일회성 이익으로 컨센서스 크게 상회
- 2분기에도 양호한 실적 전망",2023/04/27
중립,,한국투자증권 최문선,현대제철 A004020 -아직 들지 않는 확신,"우리 예상에는 부합, 컨센서스를 크게 상회한 1분기 실적
- 아직은 확신하기 어려운 업황, 투자의견 중립 유지",2023/04/27
,,KB증권 장문준,"삼성엔지니어링 A028050 -Earning Surprise; Awaiting Hydrocarbon Order Wins, Hydrogen Projects","1Q23 earnings surprise led by Non-hydrocarbon sales, strong profit margins
- 1Q23 new order wins at KRW2.1tn vs. annual guidance of KRW12.0tn",2023/04/27
,,KB증권 장문준,삼성엔지니어링 A028050 -비화공이 이끈 서프라이즈. 화공 수주와 수소의 성과를 기다릴 때,"1Q23 Review: 비화공 부문의 매출 호조와 높은 이익률이 이끈 어닝 서프라이즈
- 1Q23 신규 수주: 2.1조원 (연간목표 12.0조원) / 화공 0.09조원, 비화공 2.01조원, /해외수주 0.6조원",2023/04/27
BUY,"190,000",유안타증권 김기룡,삼성물산 A028260 -Decent earnings continue,"1Q23 review: OP beats market consensus by 13%
- Continued profit growth and a clear increase in construction orders",2023/04/27
BUY,"170,000",유진투자증권 한병화,삼성물산 A028260 -탄탄해지는 펀더멘탈 주가에 미반영,"1분기 영업이익 6,410억원으로 컨센서스 5,214억원 큰 폭 상회, 매출액은 10조원으로 컨센서스 부합
- 주력인 건설부문 이익률 견조하고, 상사, 패션, 식음, 레저 등 모든 사업부 골고루 선전",2023/04/27
BUY,"190,000",유안타증권 김기룡,삼성물산 A028260 -실적 호조세 지속,"1Q23 Review : 영업이익은 시장 예상치 13% 상회
- 이익 성장 흐름 지속, 건설 부문의 뚜렷한 수주 증가",2023/04/27
BUY,"160,000",NH투자증권 김동양,삼성물산 A028260 -전부문 양호한 1분기 실적,"이익체력 레벨업으로 주주환원과 신사업 강화
- 1분기 실적 Review: 전부문 양호한 실적",2023/04/27
매수,"165,000",IBK투자증권 김장원,삼성물산 A028260 -선순환에 들어간 사업구조,"수익성이 돋보인 1분기 실적
- 사업 경쟁력 제고",2023/04/27
BUY,"40,000",하나증권 김홍식,KT A030200 -DPS 감소가 컨센서스가 되어야 주가 바닥입니다,"매수/목표가 40,000원 유지, 단 매수는 연말 이후로
- 2023년 이익/DPS 감소 현실로 다가오는 상황",2023/04/27
매수,"10,700",미래에셋증권 박용대,JB금융지주 A175330 -Above-consensus earnings thanks to profit-oriented management,"Above-consensus net profit of W163.4bn (-2% YoY, +43% QoQ)
- CET1 ratio vs. NPL and delinquency ratios",2023/04/27
HOLD,"9,500",이베스트투자증권 전배승,JB금융지주 A175330 -수익성 둔화 예상,"비용부담 증가에도 양호한 표면이익 시현
- 수익성 둔화 예상",2023/04/27
BUY,"11,500",교보증권 김지영,JB금융지주 A175330 -예상을 부합한 양호한 수익 시현,"2023년 1분기 연결당기순이익(은행) 1,634억원, QoQ 43.3%↑, YoY 2.0%↓
- 투자의견 매수, 목표주가 11,500원 유지",2023/04/27
매수,"10,700",미래에셋증권 박용대,JB금융지주 A175330 -수익성 중심의 내실경영으로 호실적,"순이익 1,634억원(-2% YoY, +43% QoQ)으로 우려 대비 호실적
- CET1비율 상승은 Good vs. NPL비율/연체율 상승은 Bad",2023/04/27
매수,"11,000",신한투자증권 은경완,JB금융지주 A175330 -자본력 강화 vs. 건전성 악화,"1Q23 Earnings review
- 보통주자본비율 12.3%(+91bp QoQ) 기록",2023/04/27
HOLD,"10,000",유안타증권 정태준,JB금융지주 A175330 -유의미한 대손비용률 상승,"투자의견 HOLD 유지, 목표주가 10,000원으로 하향",2023/04/27
BUY,"11,000",흥국증권 남영탁,JB금융지주 A175330 -NIM과 자본은 긍정적,"1Q23 Review: 양호한 NIM, 연체율은 상승
- CET1 개선과 높은 수익성 지속",2023/04/27
BUY,"10,500",메리츠증권 조아해,JB금융지주 A175330 -1Q23 Review: 큰 폭으로 개선된 CET-1비율,"1Q23 당기순이익 1,634억원: 컨센서스 상회
- 건전성 관리 필요 국면 진입",2023/04/27
BUY,"10,500",하나증권 최정욱,JB금융지주 A175330 -전북은행과 캐피탈의 건전성 악화 가시화,"실적은 컨센서스 상회했지만 건전성 우려는 확대되는 모습
- 특히 전북은행과 캐피탈의 자산건전성이 큰폭 악화",2023/04/27
중립,,한국투자증권 백두산,JB금융지주 A175330 -신용대출 위주로 연체율 상승,"순이익 1,634억원으로 컨센서스 3% 상회. 대손율은 45bp 상승
- 연체율 모니터링 필요. 중립의견 유지",2023/04/27
BUY,"20,000",하나증권 김홍식,LG유플러스 A032640 -다소 아쉽지만 6개월간 30% 수익률 달성은 가능합니다,"매수/TP 20,000원 유지, 결국은 주가 오를 것
- 1Q 실적 논란 가열, 하지만 올해 실적 좋을 것은 확실",2023/04/27
HOLD,"14,400",삼성증권 장정훈,LG디스플레이 A034220 -Needs momentum to offset fears of book value falling,"LG Display reported 1Q sales of KRW4.4t and an operating loss of KRW1.1t, missing consensus.
- We cut our 2023 earnings forecasts, expecting the firm to remain in the red until 3Q.",2023/04/27
